"country_code"	"meteorite_class"	"count"	"average_mass"	"max_mass"	"min_mass"	
"ZAF"	"E6"	"2"	"23.33"	"32.84"	"13.81"	
"ZAF"	"H3.0"	"3"	"182.85"	"274.09"	"112.9"	
"ZAF"	"Eucrite-br"	"2"	"37.21"	"57.96"	"16.46"	
"ZAF"	"L3.8"	"11"	"65.98"	"173.18"	"14.21"	
"ZAF"	"H3.1"	"2"	"187.6"	"198.93"	"176.27"	
"ZAF"	"L3.2"	"1"	"97.07"	"97.07"	"97.07"	
"ZAF"	"LL3.9"	"5"	"579.02"	"1989.35"	"26.5"	
"ZAF"	"LL3.4"	"2"	"320.68"	"604.31"	"37.05"	
"ZAF"	"L3.0"	"1"	"164.11"	"164.11"	"164.11"	
"ZAF"	"EL3"	"2"	"19.92"	"24.23"	"15.62"	
"ZAF"	"LL3.2"	"4"	"900.47"	"3480.0"	"13.09"	
"ZAF"	"LL3.7"	"5"	"25.81"	"40.63"	"18.32"	
"ZAF"	"L/LL3.4"	"1"	"59.11"	"59.11"	"59.11"	
"ZAF"	"Angrite"	"1"	"11.27"	"11.27"	"11.27"	
"ZAF"	"L3.3"	"4"	"230.39"	"477.91"	"10.7"	
"ZAF"	"H3.5"	"3"	"41.18"	"88.35"	"13.13"	
"ZAF"	"Eucrite-cm"	"4"	"87.11"	"166.81"	"10.42"	
"ZAF"	"LL3.3"	"2"	"25.26"	"38.5"	"12.03"	
"ZAF"	"LL3.5"	"3"	"30.28"	"56.02"	"9.96"	
"ZAF"	"L3.9"	"8"	"191.06"	"841.0"	"13.89"	
"ZAF"	"Achondrite-ung"	"2"	"56.76"	"110.16"	"3.37"	
"ZAF"	"C6"	"2"	"83.2"	"162.48"	"3.92"	
"ZAF"	"CR2"	"11"	"20.89"	"126.59"	"0.29"	
"ZAF"	"LL3.0"	"3"	"19.74"	"27.2"	"15.79"	
"ZAF"	"Lunar (gabbro)"	"2"	"224.1"	"442.12"	"6.07"	
"ZAF"	"Acapulcoite"	"2"	"471.64"	"907.87"	"35.41"	
"ZAF"	"R4"	"2"	"90.46"	"171.9"	"9.02"	
"ZAF"	"L"	"9"	"176.23"	"706.0"	"1.0"	
"ZAF"	"C4"	"2"	"28.97"	"53.98"	"3.96"	
"ZAF"	"C2-ung"	"3"	"811.02"	"1234.0"	"340.36"	
"ZAF"	"Iron, IIG"	"1"	"38000.0"	"38000.0"	"38000.0"	
"ZAF"	"Iron, IAB-ung"	"1"	"544.0"	"544.0"	"544.0"	
"ZAF"	"Iron, IVA"	"1"	"3000.0"	"3000.0"	"3000.0"	
"ZAF"	"Iron, IVB"	"1"	"136000.0"	"136000.0"	"136000.0"	
"ZAF"	"Iron, ungrouped"	"5"	"6302.32"	"20930.0"	"60.2"	
"ZAF"	"Iron, IAB-MG"	"3"	"17800.0"	"28000.0"	"11800.0"	
"ZAF"	"Iron"	"5"	"442.89"	"2066.0"	"1.38"	
"ZAF"	"Iron, IIAB"	"3"	"24539.87"	"60000.0"	"19.6"	
"ZAF"	"Iron, IAB-sLL"	"1"	"92100.0"	"92100.0"	"92100.0"	
"ZAF"	"Iron, IIIE"	"1"	"341000.0"	"341000.0"	"341000.0"	
"ZAF"	"Iron, IIIAB"	"4"	"468241.5"	"1173000.0"	"2166.0"	
"ZAF"	"Mesosiderite-A4"	"1"	"1600.0"	"1600.0"	"1600.0"	
"ZAF"	"Iron, IAB-sHL"	"1"	"2950.0"	"2950.0"	"2950.0"	
"ZAF"	"Iron, IC-an"	"1"	"50000.0"	"50000.0"	"50000.0"	
"ZAF"	"Martian (nakhlite)"	"3"	"5006.0"	"13713.0"	"22.0"	
"ZAF"	"CK4/5"	"1"	"150.0"	"150.0"	"150.0"	
"ZAF"	"H4/5"	"242"	"22.01"	"1841.0"	"0.67"	
"ZAF"	"H5/6"	"8"	"126.99"	"650.0"	"2.05"	
"ZAF"	"L5/6"	"11"	"610.12"	"6175.0"	"4.4"	
"ZAF"	"Winonaite"	"5"	"13.21"	"29.02"	"1.5"	
"ZAF"	"Pallasite, PMG"	"1"	"51.8"	"51.8"	"51.8"	
"ZAF"	"E5"	"5"	"1.1"	"3.38"	"0.02"	
"ZAF"	"H5-6"	"9"	"122.11"	"465.9"	"2.1"	
"ZAF"	"Lodranite-an"	"1"	"13.8"	"13.8"	"13.8"	
"ZAF"	"H-an"	"2"	"2.41"	"3.29"	"1.53"	
"ZAF"	"EH4"	"4"	"29.02"	"42.1"	"4.3"	
"ZAF"	"H/L4"	"2"	"20.22"	"35.6"	"4.83"	
"ZAF"	"L4/5"	"6"	"1857.67"	"11000.0"	"1.12"	
"ZAF"	"H3-6"	"3"	"2038.32"	"6100.0"	"0.17"	
"ZAF"	"H3.2-6"	"1"	"83.9"	"83.9"	"83.9"	
"ZAF"	"EH"	"1"	"0.59"	"0.59"	"0.59"	
"ZAF"	"Lodranite"	"4"	"11.03"	"31.6"	"2.27"	
"ZAF"	"R3.8"	"2"	"14.31"	"25.0"	"3.62"	
"ZAF"	"L6/7"	"2"	"361.64"	"713.0"	"10.27"	
"ZAF"	"H3/4"	"5"	"285.9"	"1252.0"	"0.92"	
"ZAF"	"Stone-uncl"	"3"	"40.35"	"104.34"	"3.94"	
"ZAF"	"L4-6"	"2"	"291.17"	"571.43"	"10.92"	
"ZAF"	"E"	"1"	"1.18"	"1.18"	"1.18"	
"ZAF"	"CO3.5"	"2"	"189.79"	"216.59"	"162.99"	
"ZAF"	"L3/4"	"2"	"8.25"	"10.11"	"6.4"	
"ZAF"	"Iron, IIE-an"	"1"	"4.12"	"4.12"	"4.12"	
"ZAF"	"LL5/6"	"35"	"14.14"	"215.39"	"0.85"	
"ZAF"	"Lunar (anorth)"	"6"	"206.68"	"648.43"	"27.04"	
"ZAF"	"LL3.15"	"2"	"61.16"	"101.64"	"20.67"	
"ZAF"	"L/LL3"	"1"	"0.95"	"0.95"	"0.95"	
"ZAF"	"H(?)4"	"1"	"16.16"	"16.16"	"16.16"	
"ZAF"	"L5-6"	"1"	"811.0"	"811.0"	"811.0"	
"ZAF"	"E5-an"	"1"	"9.77"	"9.77"	"9.77"	
"ZAF"	"Iron, IAB complex"	"1"	"70.89"	"70.89"	"70.89"	
"ZAF"	"E3"	"204"	"1.37"	"37.55"	"0.3"	
"ZAF"	"H3.2-an"	"3"	"524.43"	"1140.0"	"199.9"	
"ZAF"	"EH6-an"	"1"	"75.61"	"75.61"	"75.61"	
"ZAF"	"E4"	"1"	"6.85"	"6.85"	"6.85"	
"ZAF"	"Lunar (bas/anor)"	"1"	"8.66"	"8.66"	"8.66"	
"ZAF"	"C"	"7"	"37.01"	"94.89"	"2.23"	
"ZAF"	"LL3.1"	"1"	"12.19"	"12.19"	"12.19"	
"ZAF"	"Aubrite"	"1"	"31.99"	"31.99"	"31.99"	
"ZAF"	"Martian (shergottite)"	"2"	"49.23"	"82.46"	"16.0"	
"ZAF"	"CO3.0"	"1"	"270.34"	"270.34"	"270.34"	
"ZAF"	"Stone-ung"	"1"	"0.63"	"0.63"	"0.63"	
"ZAF"	"R3.9"	"1"	"6.99"	"6.99"	"6.99"	
"ZAF"	"CM1/2"	"1"	"37.08"	"37.08"	"37.08"	
"ZAF"	"CO3.2"	"1"	"1906.61"	"1906.61"	"1906.61"	
"ZAF"	"L7"	"1"	"2.38"	"2.38"	"2.38"	
"ZAF"	"C1/2-ung"	"1"	"41.73"	"41.73"	"41.73"	
"ZAF"	"EH-imp melt"	"4"	"45.53"	"68.58"	"7.17"	
"ZAF"	"EH6"	"1"	"10.7"	"10.7"	"10.7"	
"ZAF"	"OC"	"8"	"2.76"	"9.46"	"0.75"	
"ZAF"	"Pallasite, ungrouped"	"1"	"54.86"	"54.86"	"54.86"	
"ZAF"	"CI1"	"2"	"7.32"	"11.83"	"2.81"	
"ZAF"	"L/LL"	"1"	"11.8"	"11.8"	"11.8"	
"BFA"	"Eucrite-mmict"	"1"	"18000.0"	"18000.0"	"18000.0"	
"BFA"	"Diogenite"	"1"	"25000.0"	"25000.0"	"25000.0"	
"BFA"	"Iron, IAB-MG"	"1"	"8800.0"	"8800.0"	"8800.0"	
"BFA"	"L5"	"2"	"2364.0"	"4440.0"	"288.0"	
"BFA"	"H5"	"1"	"8165.0"	"8165.0"	"8165.0"	
"BFA"	"CR"	"1"	"344.0"	"344.0"	"344.0"	
"LBN"	"LL3.8"	"1"	"1100.0"	"1100.0"	"1100.0"	
"BGD"	"LL3-6"	"1"	"1047.0"	"1047.0"	"1047.0"	
"BGD"	"H5"	"1"	"3840.0"	"3840.0"	"3840.0"	
"BGD"	"H6"	"1"	"1600.0"	"1600.0"	"1600.0"	
"BGD"	"L6"	"4"	"8054.75"	"23474.0"	"842.0"	
"BGD"	"Mesosiderite-A1"	"1"	"37350.0"	"37350.0"	"37350.0"	
"AUS"	"H5"	"110"	"10284.43"	"500000.0"	"0.7"	
"AUS"	"Eucrite"	"1"	"324.0"	"324.0"	"324.0"	
"AUS"	"L6"	"126"	"4818.91"	"160000.0"	"0.32"	
"AUS"	"Eucrite-mmict"	"4"	"88891.25"	"330000.0"	"127.0"	
"AUS"	"H4"	"43"	"5039.67"	"100000.0"	"0.83"	
"AUS"	"CK4"	"4"	"10819.38"	"41730.0"	"4.6"	
"AUS"	"H6"	"43"	"2853.69"	"34700.0"	"0.3"	
"AUS"	"CM2"	"2"	"50008.3"	"100000.0"	"16.6"	
"AUS"	"Stone-uncl"	"1"	"1641.0"	"1641.0"	"1641.0"	
"AUS"	"L5"	"47"	"2126.05"	"71000.0"	"4.6"	
"AUS"	"Iron, ungrouped"	"9"	"10901.52"	"40800.0"	"12.7"	
"AUS"	"Iron"	"6"	"3590.47"	"11090.0"	"3.3"	
"AUS"	"Iron, IID-an"	"1"	"18100.0"	"18100.0"	"18100.0"	
"AUS"	"Iron, IIIAB"	"25"	"197287.0"	"2000000.0"	"120.0"	
"AUS"	"Iron, IAB-sLL"	"1"	"2400.0"	"2400.0"	"2400.0"	
"AUS"	"Iron, IAB complex"	"1"	"15.0"	"15.0"	"15.0"	
"AUS"	"Iron, IIC"	"2"	"47850.0"	"53500.0"	"42200.0"	
"AUS"	"L4"	"25"	"23162.54"	"257000.0"	"7.3"	
"AUS"	"CBa"	"1"	"118000.0"	"118000.0"	"118000.0"	
"AUS"	"Pallasite"	"2"	"19150.0"	"27000.0"	"11300.0"	
"AUS"	"Eucrite-cm"	"3"	"2942.7"	"5400.0"	"12.1"	
"AUS"	"Iron, IIAB"	"4"	"5724.25"	"10841.0"	"300.0"	
"AUS"	"Iron, IIIF"	"2"	"12250.0"	"13200.0"	"11300.0"	
"AUS"	"Iron, IVA"	"2"	"12450.0"	"22900.0"	"2000.0"	
"AUS"	"Brachinite"	"4"	"228.15"	"360.0"	"19.7"	
"AUS"	"Lunar (anorth)"	"1"	"19.0"	"19.0"	"19.0"	
"AUS"	"CK3"	"1"	"36.6"	"36.6"	"36.6"	
"AUS"	"Howardite"	"9"	"430.98"	"1780.0"	"24.0"	
"AUS"	"LL3.4"	"1"	"38.0"	"38.0"	"38.0"	
"AUS"	"LL6"	"17"	"3244.98"	"27000.0"	"0.95"	
"AUS"	"L3"	"2"	"60.15"	"116.8"	"3.5"	
"AUS"	"L/LL6"	"2"	"3.89"	"5.2"	"2.58"	
"AUS"	"CV3-an"	"1"	"55.1"	"55.1"	"55.1"	
"AUS"	"H3"	"8"	"104.14"	"397.1"	"12.8"	
"AUS"	"H4/5"	"9"	"3613.19"	"30000.0"	"28.27"	
"AUS"	"H3-an"	"1"	"61.4"	"61.4"	"61.4"	
"AUS"	"LL5-6"	"2"	"351.8"	"579.0"	"124.6"	
"AUS"	"R3.8"	"1"	"49.5"	"49.5"	"49.5"	
"AUS"	"L3.9"	"1"	"31600.0"	"31600.0"	"31600.0"	
"AUS"	"L/LL3"	"1"	"97.0"	"97.0"	"97.0"	
"AUS"	"L3-5"	"1"	"471.0"	"471.0"	"471.0"	
"AUS"	"Iron, IAB-MG"	"6"	"2215195.0"	"8600000.0"	"3290.0"	
"AUS"	"Iron, IIF"	"1"	"11340.0"	"11340.0"	"11340.0"	
"AUS"	"LL7"	"1"	"3.8"	"3.8"	"3.8"	
"AUS"	"Mesosiderite-A"	"1"	"12200.0"	"12200.0"	"12200.0"	
"AUS"	"Chondrite-ung"	"2"	"206.75"	"304.0"	"109.5"	
"AUS"	"Iron, IIIAB-an"	"1"	"27700.0"	"27700.0"	"27700.0"	
"AUS"	"CV3"	"2"	"24.3"	"30.0"	"18.6"	
"AUS"	"Ureilite"	"3"	"96.23"	"122.7"	"58.0"	
"AUS"	"Mesosiderite?"	"1"	"414.0"	"414.0"	"414.0"	
"AUS"	"L"	"2"	"26.5"	"33.0"	"20.0"	
"AUS"	"L6-melt breccia"	"1"	"101.0"	"101.0"	"101.0"	
"AUS"	"L/LL3.4"	"1"	"397.0"	"397.0"	"397.0"	
"AUS"	"H5-6"	"1"	"46.87"	"46.87"	"46.87"	
"AUS"	"L5/6"	"8"	"52.09"	"104.0"	"4.41"	
"AUS"	"H5/6"	"3"	"405.87"	"1100.0"	"53.5"	
"AUS"	"L7"	"1"	"48.7"	"48.7"	"48.7"	
"AUS"	"H3-5"	"1"	"6.0"	"6.0"	"6.0"	
"AUS"	"L6/7"	"2"	"39.53"	"77.68"	"1.38"	
"AUS"	"EL6"	"3"	"14810.43"	"40000.0"	"31.3"	
"AUS"	"LL5"	"9"	"862.39"	"4300.0"	"8.5"	
"AUS"	"H3.5"	"1"	"8800.0"	"8800.0"	"8800.0"	
"AUS"	"Lodranite"	"1"	"67.1"	"67.1"	"67.1"	
"AUS"	"Relict iron"	"1"	"0.0"	"0.0"	"0.0"	
"AUS"	"Pallasite, PMG-an"	"2"	"1150037.0"	"2300000.0"	"74.0"	
"AUS"	"L3.8"	"1"	"31.2"	"31.2"	"31.2"	
"AUS"	"L3.6"	"1"	"159.9"	"159.9"	"159.9"	
"AUS"	"R3-6"	"1"	"100.0"	"100.0"	"100.0"	
"AUS"	"CO3"	"1"	"20.0"	"20.0"	"20.0"	
"AUS"	"H3.7"	"1"	"43.1"	"43.1"	"43.1"	
"AUS"	"Iron, IIIAB?"	"1"	"10000.0"	"10000.0"	"10000.0"	
"AUS"	"C4-ung"	"1"	"179.0"	"179.0"	"179.0"	
"AUS"	"L5-6"	"2"	"37.15"	"42.8"	"31.5"	
"AUS"	"Lunar"	"1"	"36.54"	"36.54"	"36.54"	
"AUS"	"CK4-an"	"1"	"3388.0"	"3388.0"	"3388.0"	
"AUS"	"Iron, IIE"	"2"	"179000.0"	"265000.0"	"93000.0"	
"AUS"	"Pallasite, PMG"	"1"	"104000.0"	"104000.0"	"104000.0"	
"AUS"	"L3.8-an"	"1"	"14040.0"	"14040.0"	"14040.0"	
"AUS"	"Iron, IAB?"	"1"	"2426.0"	"2426.0"	"2426.0"	
"AUS"	"Iron, IC"	"2"	"938500.0"	"1143000.0"	"734000.0"	
"AUS"	"Aubrite-an"	"1"	"22000.0"	"22000.0"	"22000.0"	
"AUS"	"Iron, IAB-sHH"	"1"	"16600.0"	"16600.0"	"16600.0"	
"AUS"	"Mesosiderite-A1"	"1"	"272000.0"	"272000.0"	"272000.0"	
"AUS"	"L-imp melt"	"1"	"14.0"	"14.0"	"14.0"	
"AUS"	"C5/6-ung"	"1"	"169.2"	"169.2"	"169.2"	
"AUS"	"Iron, IAB-ung"	"2"	"12000038.3"	"24000000.0"	"76.6"	
"AUS"	"CV2"	"1"	"30.6"	"30.6"	"30.6"	
"AUS"	"H4-5"	"1"	"50.0"	"50.0"	"50.0"	
"AUS"	"Iron, IAB-sLM"	"1"	"51300.0"	"51300.0"	"51300.0"	
"AUS"	"H"	"1"	"4.62"	"4.62"	"4.62"	
"AUS"	"Ureilite-pmict"	"3"	"415.67"	"964.0"	"110.0"	
"AUS"	"Iron, IC-an"	"1"	"20000.0"	"20000.0"	"20000.0"	
"AUS"	"H5-melt breccia"	"1"	"1213.0"	"1213.0"	"1213.0"	
"AUS"	"Mesosiderite-A4"	"1"	"39400.0"	"39400.0"	"39400.0"	
"AUS"	"LL3.6"	"1"	"1638.0"	"1638.0"	"1638.0"	
"AUS"	"CO3.2"	"1"	"1553.0"	"1553.0"	"1553.0"	
"AUS"	"H3-6"	"1"	"4760.0"	"4760.0"	"4760.0"	
"AUS"	"L3.7"	"1"	"110.0"	"110.0"	"110.0"	
"AUS"	"Iron, IIIE"	"1"	"3325.0"	"3325.0"	"3325.0"	
"AUS"	"L/LL4"	"1"	"429.0"	"429.0"	"429.0"	
"AUS"	"LL4"	"1"	"115.0"	"115.0"	"115.0"	
"AUS"	"H4-6"	"1"	"9.63"	"9.63"	"9.63"	
"AUS"	"LL5-7"	"1"	"87.4"	"87.4"	"87.4"	
"AUS"	"CK4/5"	"1"	"11.5"	"11.5"	"11.5"	
"AUS"	"LL3.9/4"	"1"	"18.6"	"18.6"	"18.6"	
"AUS"	"LL3.9"	"1"	"12000.0"	"12000.0"	"12000.0"	
"AUS"	"Iron, IVB"	"2"	"66340.0"	"75750.0"	"56930.0"	
"AUS"	"CK3-an"	"1"	"83.8"	"83.8"	"83.8"	
"AUS"	"EL3"	"1"	"19.5"	"19.5"	"19.5"	
"AUS"	"H7"	"1"	"103.1"	"103.1"	"103.1"	
"AUS"	"Iron, IAB-sLH"	"1"	"210.0"	"210.0"	"210.0"	
"AUS"	"Iron, IIE-an"	"1"	"94200.0"	"94200.0"	"94200.0"	
"AUS"	"H3.8-an"	"1"	"4030.0"	"4030.0"	"4030.0"	
"AUS"	"LL"	"1"	"850.0"	"850.0"	"850.0"	
"FIN"	"L/LL4"	"1"	"330000.0"	"330000.0"	"330000.0"	
"FIN"	"Ureilite"	"1"	"1544.0"	"1544.0"	"1544.0"	
"FIN"	"EL6"	"1"	"14000.0"	"14000.0"	"14000.0"	
"FIN"	"Howardite"	"1"	"885.0"	"885.0"	"885.0"	
"FIN"	"L6"	"4"	"7500.0"	"17000.0"	"2000.0"	
"FIN"	"H"	"1"	"1.2"	"1.2"	"1.2"	
"FIN"	"CM2"	"1"	"164.0"	"164.0"	"164.0"	
"FIN"	"H4"	"2"	"1536.0"	"1872.0"	"1200.0"	
"FIN"	"Iron, IVA"	"1"	"230000.0"	"230000.0"	"230000.0"	
"CZE"	"H6"	"1"	"470.0"	"470.0"	"470.0"	
"CZE"	"Iron, IIAB"	"1"	"39000.0"	"39000.0"	"39000.0"	
"CZE"	"Iron, IID"	"3"	"38456.67"	"107000.0"	"4000.0"	
"CZE"	"L6"	"3"	"4961.43"	"12800.0"	"815.3"	
"CZE"	"H5"	"6"	"3246.59"	"7540.0"	"1.54"	
"CZE"	"L5"	"2"	"225.5"	"412.0"	"39.0"	
"CZE"	"Eucrite-mmict"	"1"	"52000.0"	"52000.0"	"52000.0"	
"CZE"	"H/L3.6"	"1"	"28000.0"	"28000.0"	"28000.0"	
"CZE"	"LL3.5"	"1"	"9.72"	"9.72"	"9.72"	
"CZE"	"Iron, IAB-MG"	"1"	"59000.0"	"59000.0"	"59000.0"	
"CZE"	"Iron"	"2"	"7160.0"	"14300.0"	"20.0"	
"CZE"	"Iron, IIIAB"	"1"	"17000.0"	"17000.0"	"17000.0"	
"CZE"	"H4"	"1"	"3.3"	"3.3"	"3.3"	
"UZB"	"CV3"	"1"	"5300.0"	"5300.0"	"5300.0"	
"UZB"	"L6"	"1"	"1000.0"	"1000.0"	"1000.0"	
"SOM"	"H5"	"1"	"120000.0"	"120000.0"	"120000.0"	
"SOM"	"L5"	"1"	"20000.0"	"20000.0"	"20000.0"	
"SOM"	"Iron, IIIAB"	"1"	"252000.0"	"252000.0"	"252000.0"	
"ROU"	"L6"	"4"	"6703.25"	"21000.0"	"236.0"	
"ROU"	"L3.7"	"1"	"22700.0"	"22700.0"	"22700.0"	
"ROU"	"L5-6"	"2"	"153456.5"	"300000.0"	"6913.0"	
"ROU"	"H5"	"1"	"16250.0"	"16250.0"	"16250.0"	
"ROU"	"OC"	"1"	"958.0"	"958.0"	"958.0"	
"SRB"	"OC"	"1"	"212.0"	"212.0"	"212.0"	
"SRB"	"Stone-uncl"	"1"	"1915.0"	"1915.0"	"1915.0"	
"SRB"	"LL6"	"1"	"34000.0"	"34000.0"	"34000.0"	
"SRB"	"LL4"	"1"	"80000.0"	"80000.0"	"80000.0"	
"COL"	"H/L4"	"1"	"478.0"	"478.0"	"478.0"	
"COL"	"Iron, IC"	"1"	"825000.0"	"825000.0"	"825000.0"	
"PHL"	"Stone-uncl"	"1"	"2400.0"	"2400.0"	"2400.0"	
"PHL"	"H6"	"1"	"515.0"	"515.0"	"515.0"	
"PHL"	"L5"	"1"	"10500.0"	"10500.0"	"10500.0"	
"PHL"	"H5"	"1"	"2130.0"	"2130.0"	"2130.0"	
"PHL"	"Mesosiderite-B4"	"1"	"888600.0"	"888600.0"	"888600.0"	
"PER"	"H4-5"	"1"	"342.0"	"342.0"	"342.0"	
"PER"	"H4"	"1"	"3740.0"	"3740.0"	"3740.0"	
"PER"	"Iron, IIIAB"	"1"	"141000.0"	"141000.0"	"141000.0"	
"TZA"	"H4"	"1"	"2936.0"	"2936.0"	"2936.0"	
"TZA"	"H"	"2"	"885.0"	"1300.0"	"470.0"	
"TZA"	"CI1"	"1"	"704.5"	"704.5"	"704.5"	
"TZA"	"LL6"	"1"	"2220.0"	"2220.0"	"2220.0"	
"TZA"	"Eucrite-mmict"	"1"	"165.0"	"165.0"	"165.0"	
"TZA"	"L4-6"	"1"	"6000.0"	"6000.0"	"6000.0"	
"TZA"	"EL6"	"1"	"189.2"	"189.2"	"189.2"	
"TZA"	"Iron, ungrouped"	"1"	"16000000.0"	"16000000.0"	"16000000.0"	
"BLR"	"H4"	"1"	"6000.0"	"6000.0"	"6000.0"	
"BLR"	"L6"	"1"	"3000.0"	"3000.0"	"3000.0"	
"BLR"	"Howardite"	"1"	"246.0"	"246.0"	"246.0"	
"BLR"	"Pallasite, PMG"	"1"	"823000.0"	"823000.0"	"823000.0"	
"BLR"	"Iron, IIAB"	"1"	"303000.0"	"303000.0"	"303000.0"	
"CHE"	"L5"	"2"	"366.95"	"705.0"	"28.9"	
"CHE"	"L"	"1"	"76.5"	"76.5"	"76.5"	
"CHE"	"H5"	"1"	"3422.0"	"3422.0"	"3422.0"	
"CHE"	"H6"	"1"	"16.5"	"16.5"	"16.5"	
"CHE"	"Iron, ungrouped"	"1"	"18200.0"	"18200.0"	"18200.0"	
"CHE"	"Iron, IIIAB"	"1"	"4.8"	"4.8"	"4.8"	
"CHE"	"Iron, IIG"	"1"	"20689.0"	"20689.0"	"20689.0"	
"MWI"	"Iron, IIIAB"	"1"	"3920.0"	"3920.0"	"3920.0"	
"MWI"	"Stone-uncl"	"2"	"871.0"	"1100.0"	"642.0"	
"MWI"	"L6"	"2"	"50350.0"	"93200.0"	"7500.0"	
"MWI"	"EH3"	"1"	"334.0"	"334.0"	"334.0"	
"TKM"	"H5"	"2"	"553500.0"	"1100000.0"	"7000.0"	
"TKM"	"H4"	"2"	"92.8"	"114.0"	"71.6"	
"TKM"	"L6"	"1"	"4120.0"	"4120.0"	"4120.0"	
"TKM"	"H3.8"	"1"	"243.5"	"243.5"	"243.5"	
"ECU"	"L5"	"1"	"6580.0"	"6580.0"	"6580.0"	
"TCD"	"H"	"1"	"3950.0"	"3950.0"	"3950.0"	
"TCD"	"H5"	"2"	"3654.7"	"6697.0"	"612.4"	
"MNE"	"L3-6"	"1"	"1900.0"	"1900.0"	"1900.0"	
"IRL"	"H5"	"3"	"18596.67"	"50000.0"	"2270.0"	
"IRL"	"L6"	"1"	"271.4"	"271.4"	"271.4"	
"KEN"	"L6"	"2"	"7388.5"	"14200.0"	"577.0"	
"KEN"	"LL6"	"1"	"6000.0"	"6000.0"	"6000.0"	
"KEN"	"R3.8-6"	"1"	"67.0"	"67.0"	"67.0"	
"KEN"	"Iron, IIIAB"	"1"	"290000.0"	"290000.0"	"290000.0"	
"KEN"	"H5"	"37"	"1.61"	"3.9"	"0.13"	
"KEN"	"H6"	"180"	"15.59"	"205.0"	"0.33"	
"KEN"	"H4"	"4"	"148.7"	"220.2"	"116.1"	
"KEN"	"H4-5"	"1"	"301.2"	"301.2"	"301.2"	
"KEN"	"Diogenite"	"1"	"7.39"	"7.39"	"7.39"	
"KOR"	"L6"	"1"	"2117.0"	"2117.0"	"2117.0"	
"KOR"	"OC"	"2"	"1160.0"	"1320.0"	"1000.0"	
"SWZ"	"H4-6"	"1"	"3230.0"	"3230.0"	"3230.0"	
"PNG"	"Mesosiderite-A1"	"1"	"188.0"	"188.0"	"188.0"	
"PNG"	"H6"	"1"	"7330.0"	"7330.0"	"7330.0"	
"NAM"	"H5"	"3"	"1656.33"	"2400.0"	"1039.0"	
"NAM"	"L6"	"2"	"326.55"	"531.6"	"121.5"	
"NAM"	"LL4"	"1"	"66.0"	"66.0"	"66.0"	
"NAM"	"L"	"1"	"30.2"	"30.2"	"30.2"	
"NAM"	"Iron, IC"	"1"	"110700.0"	"110700.0"	"110700.0"	
"NAM"	"Iron, IVA"	"2"	"13015000.0"	"26000000.0"	"30000.0"	
"NAM"	"H4"	"2"	"14000.0"	"27000.0"	"1000.0"	
"NAM"	"Iron, IVB"	"1"	"60000000.0"	"60000000.0"	"60000000.0"	
"NAM"	"Pallasite, PES"	"1"	"350.0"	"350.0"	"350.0"	
"NAM"	"Iron, IIIAB?"	"1"	"12000.0"	"12000.0"	"12000.0"	
"NAM"	"H3"	"1"	"140000.0"	"140000.0"	"140000.0"	
"NAM"	"Iron, IAB-sLM"	"1"	"22270.0"	"22270.0"	"22270.0"	
"NAM"	"Iron, IIAB"	"1"	"6580.0"	"6580.0"	"6580.0"	
"NAM"	"L5"	"1"	"903.0"	"903.0"	"903.0"	
"NAM"	"L4/5"	"1"	"902.0"	"902.0"	"902.0"	
"SWE"	"H4"	"1"	"3336.0"	"3336.0"	"3336.0"	
"SWE"	"L3.4"	"1"	"1456.0"	"1456.0"	"1456.0"	
"SWE"	"H5"	"4"	"16090.5"	"34000.0"	"3500.0"	
"SWE"	"L4"	"1"	"305.5"	"305.5"	"305.5"	
"SWE"	"L6"	"2"	"6650.0"	"11000.0"	"2300.0"	
"SWE"	"Iron, IAB-sLH"	"1"	"400.0"	"400.0"	"400.0"	
"SWE"	"LL6"	"1"	"375.0"	"375.0"	"375.0"	
"SWE"	"Relict OC"	"17"	"0.0"	"0.0"	"0.0"	
"SWE"	"H"	"1"	"1900.0"	"1900.0"	"1900.0"	
"NLD"	"Diogenite"	"1"	"1470.0"	"1470.0"	"1470.0"	
"NLD"	"L/LL5"	"1"	"670.0"	"670.0"	"670.0"	
"NLD"	"LL7"	"1"	"710.0"	"710.0"	"710.0"	
"NLD"	"L6"	"1"	"9700.0"	"9700.0"	"9700.0"	
"ARM"	"Howardite"	"1"	"107.2"	"107.2"	"107.2"	
"ARM"	"H6"	"1"	"3719.0"	"3719.0"	"3719.0"	
"CMR"	"LL6"	"1"	"36.1"	"36.1"	"36.1"	
"CMR"	"EH3/4-an"	"1"	"28.0"	"28.0"	"28.0"	
"CMR"	"LL5"	"1"	"968.0"	"968.0"	"968.0"	
"NOR"	"L5"	"1"	"45.5"	"45.5"	"45.5"	
"NOR"	"H"	"2"	"229.05"	"357.4"	"100.7"	
"NOR"	"CO3.6"	"1"	"3763.0"	"3763.0"	"3763.0"	
"NOR"	"L6"	"3"	"869.67"	"1513.0"	"246.0"	
"NOR"	"CM2"	"1"	"253.6"	"253.6"	"253.6"	
"NOR"	"L/LL6"	"1"	"640.0"	"640.0"	"640.0"	
"NOR"	"H4"	"1"	"19860.0"	"19860.0"	"19860.0"	
"NOR"	"Pallasite, PMG"	"1"	"78300.0"	"78300.0"	"78300.0"	
